time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,-6.801113903369589,-8.424449206856817,19.298204887729007,5.780708087258564,0.3816188971528769,0.0,-6.292196106580452,-7.805975869007741,2.7918740747089563,-0.17315962034588403,0.16326667835865447,0.0,453.01760328771985,456.4985891270085,455.2620975000693,453.10886150695626
3.660000000000003,-7.1847594184383725,-8.900563709162041,19.45953105315214,5.770728782828634,0.391528961826328,0.0,-6.496498732617555,-8.065061563299432,2.58402790810933,-0.1553159443678856,0.1687172829815999,0.0,439.30456601064276,439.78278356948607,438.7481083542238,440.2005357247072
3.720000000000003,-7.579499000068615,-9.390829790706412,19.605392868741447,5.761068287342015,0.4020851249522961,0.0,-6.662161819379969,-8.277933364542301,2.2771200027893634,-0.1759077228582589,0.18743544098382034,0.0,402.4736377384419,404.19774457595815,403.336802447452,401.44386332498107
3.780000000000003,-7.986024215795264,-9.896027948653705,19.73610228022592,5.751045617390361,0.41370646092733576,0.0,-6.889161761477119,-8.562424558402036,2.0777531008234753,-0.15351697942758447,0.20391491525558667,0.0,450.1457636683044,451.5134904526498,449.07307446187366,450.8595216071053
3.840000000000003,-8.407338849331566,-10.419607016302827,19.85650522562235,5.742454292439827,0.4263520938489558,0.0,-7.155062826142725,-8.890317843127779,1.9329363043536092,-0.12798500376586375,0.22177306077449854,0.0,476.23514610369836,477.6396442924131,476.1225911111469,478.05453369809663
3.900000000000003,-8.842864729842125,-10.960813661548672,19.964240930728593,5.735131226989431,0.4398849091745092,0.0,-7.363103875264663,-9.150403392179165,1.6565644283025376,-0.11225558507930365,0.23217896876362137,0.0,431.3269200176511,432.25711603320326,431.325043353668,432.6378163007188
3.960000000000003,-9.292403890481662,-11.519269521880897,20.05757096428154,5.72852100806443,0.454154686089443,0.0,-7.622026482605177,-9.464916773561445,1.4519161155043945,-0.10629897833462666,0.24722428420974646,0.0,465.02464378403226,466.25539508121767,465.9414081751342,466.39690399585834
4.020000000000002,-9.755996383021342,-12.09492308734212,20.135373690847505,5.721860452791157,0.46852652393677285,0.0,-7.83171316526088,-9.724080968520697,1.1397849461864478,-0.12264710657030076,0.21612613319450358,0.0,429.09353152145,426.502848047274,429.864190790164,428.4644238392609
4.080000000000001,-10.233021010517765,-12.687002970488738,20.19530095133329,5.714073394442547,0.48104192447022687,0.0,-8.069551000931558,-10.012356389283891,0.8556155449201952,-0.15050641180943003,0.18597918377783554,0.0,446.87058461529864,444.44714004173,446.630724288589,444.33576051805494
4.14,-10.725408312174691,-13.297518311567522,20.239355402645838,5.704792374626262,0.49216206056694567,0.0,-8.343494821470873,-10.338436773535399,0.6100531446821429,-0.16470626812062716,0.18401843616029545,0.0,467.1305462143714,467.00905451704637,469.23026995957633,468.10473970922817
4.199999999999998,-11.23111015911769,-13.924458512041536,20.26321713571549,5.694555313978745,0.5029880622252296,0.0,-8.513840748930427,-10.560615600109447,0.18403739832400773,-0.18630840946837407,0.17208947025059643,0.0,397.0605395657337,395.99977329406875,396.8941987396597,394.8731148094357
4.259999999999997,-11.748431658330832,-14.566233093550938,20.263166653636763,5.68293309071279,0.5140922060885016,0.0,-8.730501868773406,-10.832621079978377,-0.18789440289760972,-0.2156232219914982,0.20302266463058408,0.0,425.5602235855007,428.23471001374037,426.982224068907,424.4331922052627
4.319999999999996,-12.279783139462834,-15.225450888766817,20.241755958875427,5.669435369004802,0.5259210506737357,0.0,-8.981238813012979,-11.141786808110103,-0.5287649554807402,-0.25997092401690436,0.1815939752186534,0.0,448.57918444031793,446.8721982088228,449.0375108169827,445.37101014697157
4.379999999999995,-12.82606120047314,-15.903209128748134,20.199123345246083,5.654641474700391,0.5367238509141288,0.0,-9.227905776340597,-11.450673295276838,-0.8954263672762015,-0.2282063339557599,0.17676240616924824,0.0,445.5157110167983,445.15155292655794,443.8063773010782,446.344971669004
4.439999999999993,-13.389668013729128,-16.602129375770556,20.13731555364926,5.641102559425535,0.5470328527465647,0.0,-9.558337629187507,-11.846650763158008,-1.1691782647226994,-0.22097776368950828,0.15944168483081564,0.0,494.79550334544547,493.543064660402,494.9763840649548,495.4634315521283
4.499999999999992,-13.970411487423576,-17.32230131402555,20.05486971792324,5.627619642211986,0.5562923588067319,0.0,-9.799615167986225,-12.159726689375441,-1.5820791374348449,-0.23347609945004763,0.1413925232724624,0.0,446.7128017707531,445.26003220933785,446.7183948504998,445.64742835994826
4.559999999999991,-14.565056426927798,-18.06086688054287,19.94634176853422,5.613509880454398,0.5645034002101657,0.0,-10.021757107823769,-12.459943821955935,-2.0384460358049163,-0.23876161642229068,0.12573604625723653,0.0,435.997214597451,434.7041095707952,435.60322580156213,435.104323339792
4.6199999999999894,-15.175261851294454,-18.819832598120012,19.812616586255356,5.598817120528718,0.5722096841567934,0.0,-10.31765627628567,-12.839223790769692,-2.423214240451104,-0.2613261551948622,0.13335327019775398,0.0,478.5012161714371,479.09473913169205,479.15907745815446,477.3836242298203
4.679999999999988,-15.801415782346119,-19.600003066780666,19.65298262618199,5.582952358539327,0.5809746242561715,0.0,-10.553667990080534,-13.16710809149338,-2.9015428486684844,-0.27141947270485073,0.163794240629003,0.0,446.7528135239193,449.248356766023,448.45126580740396,447.5601499398159
4.739999999999987,-16.441570717490812,-20.399917735613485,19.46382990198047,5.5666923830909205,0.5909752346443007,0.0,-10.784264858542342,-13.497317267483657,-3.4074094366210956,-0.2701746708284248,0.17188853709347568,0.0,447.06443169302423,447.7500922967668,446.4555822903018,446.4833899623234
4.799999999999986,-17.094206408221357,-21.21855984333905,19.242151276590434,5.550182526298158,0.6011239663021088,0.0,-10.96993051408084,-13.791704899289225,-3.9853256313320653,-0.28766509567969567,0.1630111774412954,0.0,423.7941990079456,423.05892607403945,423.6568012344226,422.0678753259957
4.859999999999984,-17.75773412794315,-22.05488933795053,18.984895457047735,5.5328730064447615,0.6110236118914711,0.0,-11.147240423817344,-14.086926286068548,-4.593507168384279,-0.29019493819814696,0.16868629721152126,0.0,420.42477236590327,420.9441060794982,419.03748055600664,418.7272701048633
4.919999999999983,-18.432025789808982,-22.909343785561454,18.690619182163438,5.515326883031236,0.6211534965999723,0.0,-11.328565874649502,-14.395827404450351,-5.2197045149824906,-0.2973283354131642,0.1691196663703455,0.0,424.5956867278055,424.6616345364281,423.6893157979346,422.9834481108242
4.979999999999982,-19.11724025318225,-23.782687879165206,18.358110133122512,5.497399870785204,0.63150876030757,0.0,-11.511164263386409,-14.716542604561019,-5.868296744188082,-0.3018570633036819,0.17874284052377434,0.0,427.5376097831908,428.38698352415486,426.64971424756465,426.1675389480022
5.0399999999999805,-19.81305337689028,-24.675268730089915,17.985591923028075,5.479643384441529,0.6420659858574176,0.0,-11.681805568023739,-15.03715196723732,-6.553535489236985,-0.28618399746648016,0.16970362247171478,0.0,424.1741622508727,423.4281178683908,422.64192421839067,423.8972378079055
